,단어명,빈도수
883,설득,9
884,소환,9
885,최선,9
886,전해철,9
887,중진,9
888,소집,9
889,광역,9
890,혁명,9
891,개막식,9
892,응원단,9
893,선임,8
894,철거,8
895,징용,8
896,음주운전,8
897,자격,8
898,사상,8
899,김수현,8
900,현실,8
901,의무,8
902,위로,8
903,일방,8
904,불가,8
905,반성,8
906,연일,8
907,환경,8
908,지도,8
909,위헌,8
910,비난,8
911,상실,8
912,뉴욕,8
913,사단,8
914,조율,8
915,수당,8
916,분위기,8
917,홀로,8
918,비상,8
919,가야,8
920,지휘,8
921,비건,8
922,원인,8
923,소장,8
924,경비,8
925,개정안,8
926,작전,8
927,지명,8
928,기념관,8
929,다른,8
930,좌파,8
931,옥류관,8
932,민간인,8
933,재단,8
934,교통,8
935,정말,8
936,자녀,8
937,공장,8
938,해소,8
939,국무회의,8
940,촉각,8
941,지뢰,8
942,아버지,8
943,동반,8
944,스스로,8
945,위협,8
946,사무,8
947,지정,8
948,침묵,8
949,재정,8
950,파행,8
951,건설,8
952,수습,8
953,신고,8
954,투입,8
955,가면,8
956,매체,8
957,기술,8
958,자살,8
959,과태료,8
960,동북아,8
961,수뇌,8
962,태풍,8
963,민족,8
964,대회,8
965,절반,8
966,개방,8
967,세금,8
968,내용,8
969,물밑,8
970,정국,8
971,비례,8
972,회복,8
973,추모,8
974,의전,8
975,열차,8
976,숙소,8
977,생중계,8
978,신호,8
979,토지,8
980,해법,8
981,수령,8
982,수준,8
983,열병,8
984,홍보,8
985,순직,8
986,축하,8
987,중심,8
988,사의,8
989,계파,8
990,전국,8
991,안상수,8
992,애도,8
993,압축,8
994,책임자,8
995,볼턴,8
996,인천,8
997,탈북,8
998,예비,8
999,노동자,8
1000,기초,8
1001,조배숙,8
1002,탁현민,8
1003,지난,8
1004,분노,8
1005,고민,8
1006,해명,8
1007,농성,8
1008,여론조작,8
1009,선거운동,8
1010,구조,8
1011,박주선,8
1012,청소년,8
1013,열자,8
1014,국민투표법,8
1015,패럴림픽,8
1016,아이스하키,8
1017,밀양,8
1018,마식령스키장,8
1019,신년사,8
1020,할머니,8
1021,초소,7
1022,추서,7
1023,리비아,7
1024,방식,7
1025,조직,7
1026,파악,7
1027,적용,7
1028,존중,7
1029,수정,7
1030,선제,7
1031,거대,7
1032,인물,7
1033,지만원,7
1034,경북,7
1035,충돌,7
1036,태극기,7
1037,조정,7
1038,당시,7
1039,린다,7
1040,조현,7
1041,차기,7
1042,답방,7
1043,시기,7
1044,의문,7
1045,연령,7
1046,아동,7
1047,선회,7
1048,김태년,7
1049,출산,7
1050,복지,7
1051,사안,7
1052,사임,7
1053,당부,7
1054,사개특위,7
1055,부정,7
1056,당선,7
1057,폭행,7
1058,뿌리,7
1059,산업,7
1060,대법관,7
1061,매크로,7
1062,이용,7
1063,고성,7
1064,재벌,7
1065,전원,7
1066,차단,7
1067,걸음,7
1068,동참,7
1069,군인,7
1070,붕괴,7
1071,공조,7
1072,해산,7
1073,이름,7
1074,경의선,7
1075,시찰,7
1076,심판,7
1077,부당,7
1078,경력,7
1079,규정,7
1080,신청,7
1081,원사,7
1082,이면,7
1083,마무리,7
1084,대미,7
1085,발사,7
1086,구입,7
1087,문턱,7
1088,라인,7
1089,단속,7
1090,택지,7
1091,경협,7
1092,병사,7
1093,배석,7
1094,성범죄,7
1095,임대,7
1096,소나무,7
1097,박범계,7
1098,끝내,7
1099,배려,7
1100,폭력,7
1101,심야,7
1102,대결,7
1103,청문,7
1104,색깔론,7
1105,마주,7
1106,행동,7
1107,반등,7
1108,수행,7
1109,강력,7
1110,유족,7
1111,부활,7
1112,임대차보호법,7
1113,한번,7
1114,도보,7
1115,육로,7
1116,과제,7
1117,현재,7
1118,종료,7
1119,관계자,7
1120,무대,7
1121,투기,7
1122,온라인,7
1123,임정,7
1124,양제츠,7
