,단어명,빈도수
1203,주행,13
1204,이동,13
1205,독도,13
1206,사전,13
1207,변신,13
1208,행위,13
1209,법적,13
1210,플라스틱,13
1211,분양,13
1212,미디어,13
1213,전용,13
1214,무마,13
1215,미성년,13
1216,전문가,13
1217,억대,13
1218,질환,13
1219,신뢰,13
1220,증언,13
1221,막말,13
1222,헌법재판관,13
1223,시험지,13
1224,대기업,13
1225,용산,13
1226,만취,13
1227,고시원,13
1228,감형,13
1229,결식,13
1230,어머니,13
1231,영화제,13
1232,대체복무,13
1233,나선,13
1234,제동,13
1235,노후,13
1236,실명,13
1237,오염,13
1238,눈길,13
1239,신연희,13
1240,스타,13
1241,대기,13
1242,정의당,13
1243,분노,13
1244,여야,13
1245,동네,13
1246,변론,13
1247,학과,13
1248,군인,13
1249,자체,13
1250,변호인,13
1251,담배,13
1252,임원,13
1253,무기징역,13
1254,선거운동,13
1255,등록,13
1256,강서구,13
1257,보이스피싱,13
1258,진압,13
1259,직업,13
1260,누리꾼,13
1261,속출,13
1262,토론회,13
1263,봇물,13
1264,선출,13
1265,손해배상,13
1266,악화,13
1267,방어,13
1268,포착,13
1269,여기,13
1270,시티,13
1271,중형,13
1272,비닐,13
1273,국감,13
1274,춘천,13
1275,모임,13
1276,고교생,13
1277,인기,13
1278,유감,13
1279,독서,13
1280,에어컨,13
1281,탄생,13
1282,지속,13
1283,호우,13
1284,독립운동가,13
1285,조폭,13
1286,일상,13
1287,위헌,13
1288,남북정상회담,13
1289,단식,13
1290,페미니즘,13
1291,호텔,13
1292,마무리,13
1293,단일,13
1294,상승,13
1295,독자,13
1296,충남지사,13
1297,남매,13
1298,돌입,13
1299,수거,13
1300,집사,13
1301,민변,13
1302,혁명,13
1303,중학생,12
1304,진행,12
1305,해상,12
1306,차장,12
1307,라인,12
1308,조처,12
1309,디지털,12
1310,파전,12
1311,점거,12
1312,창고,12
1313,기계,12
1314,작성,12
1315,무엇,12
1316,연합,12
1317,관광,12
1318,번지,12
1319,새만금,12
1320,사무,12
1321,원금,12
1322,행동,12
1323,가구,12
1324,강행,12
1325,주도,12
1326,경쟁,12
1327,무효,12
1328,도피,12
1329,출입,12
1330,거짓말,12
1331,스프링클러,12
1332,실시,12
1333,응급실,12
1334,한국인,12
1335,근로자,12
1336,끝내,12
1337,소환조사,12
1338,본부,12
1339,개인,12
1340,친환경,12
1341,제대로,12
1342,흔적,12
1343,회원,12
1344,부활,12
1345,배달,12
1346,방지,12
1347,계층,12
1348,부대,12
1349,행진,12
1350,여학생,12
1351,이영학,12
1352,전기차,12
1353,학대,12
1354,편의점,12
1355,보상,12
1356,설명,12
1357,무혐의,12
1358,의원직,12
1359,상처,12
1360,자리,12
1361,얼마나,12
1362,신부,12
1363,항공,12
1364,융합,12
1365,성적,12
1366,전관,12
1367,벌금형,12
1368,분석,12
1369,항의,12
1370,급여,12
1371,승용차,12
1372,노동부,12
1373,귀국,12
1374,유력,12
1375,김씨,12
1376,김성태,12
1377,요금,12
1378,단계,12
1379,새마을금고,12
1380,맑은,12
1381,엄정,12
1382,화해,12
1383,협회,12
