,단어명,빈도수
728,부족,4
729,원장,4
730,예의,4
731,허용,4
732,신중,4
733,정무수석,4
734,송구,4
735,꼼수,4
736,화합,4
737,지금,4
738,절차,4
739,의견,4
740,김용,4
741,공원,4
742,황교안,4
743,탁현민,4
744,일제,4
745,전재수,4
746,서민,4
747,역할,4
748,낙하산,4
749,자녀,4
750,김문수,4
751,겨냥,4
752,아야,4
753,라며,4
754,고심,4
755,공유,4
756,고집,4
757,특권,4
758,촛불,4
759,간판,4
760,고려,4
761,입법,4
762,컷오프,4
763,황영철,4
764,자영,4
765,업자,4
766,현역,4
767,신청,4
768,신뢰,4
769,동안,4
770,임박,4
771,통계청장,4
772,이견,4
773,구형,4
774,이승만,4
775,외면,4
776,재난,4
777,전남,4
778,해명,4
779,조속,4
780,경제정책,4
781,취소,4
782,김종대,4
783,항소심,4
784,미만,4
785,지적,4
786,연기,4
787,확장,4
788,명문,4
789,대폭,4
790,단축,4
791,원인,4
792,수정,4
793,인적,4
794,협박,4
795,교류,4
796,청구,4
797,수립,4
798,전해철,4
799,안전,4
800,개편안,4
801,긴급,4
802,눈물,4
803,강제,4
804,입원,4
805,전력,4
806,계층,4
807,친노,4
808,막말,4
809,명단,4
810,사찰,4
811,세상,4
812,제한,4
813,성찰,4
814,유착,4
815,출장,4
816,조정,4
817,조원진,4
818,권한,4
819,누가,4
820,은수미,4
821,징역형,4
822,의료,4
823,싱가포르,4
824,고리,4
825,근로,4
826,대강,4
827,행위,3
828,확정,3
829,홍보,3
830,마치,3
831,총회,3
832,진정,3
833,해제,3
834,북핵,3
835,헌법,3
836,홍철,3
837,통제,3
838,철도,3
839,연결,3
840,현지,3
841,윤리,3
842,공조,3
843,백군기,3
844,절대,3
845,발굴,3
846,수당,3
847,중진,3
848,최초,3
849,부산시,3
850,가족,3
851,시행,3
852,가능,3
853,기재부,3
854,갈이,3
855,기획,3
856,투쟁,3
857,성윤,3
858,선관위,3
859,스캔들,3
860,안민석,3
861,주말,3
862,내달,3
863,무력,3
864,화답,3
865,화해,3
866,공작,3
867,아베,3
868,동영상,3
869,서명,3
870,공감,3
871,정치인,3
872,화두,3
873,소개,3
874,기원,3
875,성명,3
876,청사진,3
877,동시,3
878,영변,3
879,결실,3
880,남북관계,3
881,임명장,3
882,집회,3
883,이제,3
884,걸음,3
885,수행원,3
886,전혀,3
887,좌파,3
888,악수,3
889,조국,3
890,하라,3
891,협조,3
892,주식,3
893,전원,3
894,거취,3
895,화원,3
896,환송,3
897,측근,3
898,계약서,3
899,유력,3
900,경우,3
901,발사,3
902,대체복무제,3
903,만찬,3
904,도덕성,3
905,발전,3
906,도출,3
907,리설주,3
908,병원,3
909,김형석,3
910,지코,3
911,서도,3
912,일자,3
913,결코,3
914,만남,3
915,늑장,3
916,체제,3
917,불가피,3
918,행정,3
919,학교,3
920,개념,3
921,치열,3
922,반발,3
923,북단,3
924,거리,3
925,신고,3
926,규정,3
927,관건,3
928,하자,3
929,악연,3
930,이종석,3
931,출근,3
932,손해배상,3
933,임대차,3
934,논리,3
935,특혜,3
936,인기,3
937,전쟁,3
938,분열,3
939,국민성,3
940,혼선,3
941,띄우기,3
942,대감,3
943,불평등,3
944,공방전,3
945,사무소,3
946,원전,3
947,증세,3
948,출산,3
949,질문,3
950,기념,3
951,행태,3
952,초선,3
953,작업,3
954,김현아,3
955,회사,3
956,친구,3
957,편향,3
958,전체,3
959,병역기피,3
960,창현,3
961,파문,3
962,강남,3
963,계기,3
964,탈북,3
965,종업원,3
966,폭등,3
967,시동,3
968,개발,3
969,정무,3
970,의안,3
971,설왕설래,3
972,이영진,3
973,물가,3
974,거듭,3
975,중독,3
976,집행,3
977,권력,3
978,남용,3
979,견제,3
980,사전,3
981,방해,3
982,홍장표,3
983,시간표,3
984,제시,3
985,시스템,3
986,대립,3
987,불패,3
988,민주주의,3
989,여론몰이,3
990,설립,3
991,은폐,3
992,가나,3
993,효상,3
994,파격,3
995,여론조사,3
996,때문,3
997,만날,3
998,제공,3
999,독립성,3
1000,노총,3
1001,굿판,3
1002,이언주,3
1003,바람,3
1004,전문성,3
1005,용적,3
1006,접견,3
1007,추락,3
1008,지명,3
1009,참여연대,3
1010,차기,3
1011,전면,3
1012,거론,3
1013,여의도,3
1014,최악,3
1015,비빔밥,3
1016,원사,3
1017,분야,3
1018,권은희,3
1019,입성,3
1020,분위기,3
1021,여론조작,3
1022,군인,3
1023,독일,3
1024,난제,3
1025,발목,3
1026,갤럽,3
1027,경신,3
1028,사이,3
1029,표절,3
1030,사령부,3
1031,재선,3
1032,김근태,3
1033,중폭,3
1034,방점,3
1035,의식,3
1036,김앤장,3
1037,확산,3
1038,후임,3
1039,표적,3
1040,반성,3
1041,수도,3
1042,사의,3
1043,국내,3
1044,통일부,3
1045,정신,3
1046,수입,3
1047,지난해,3
1048,행동,3
1049,지연,3
1050,통계,3
1051,조기,3
1052,최영애,3
1053,형사재판,3
1054,박주민,3
1055,기조,3
1056,대처,3
1057,파탄,3
1058,위문,3
1059,공연,3
1060,남영신,3
1061,서신,3
1062,사실관계,3
1063,네거티브,3
1064,다음주,3
1065,삭감,3
1066,공직자,3
1067,단절,3
1068,진영,3
1069,참담,3
1070,강원,3
1071,자기,3
1072,독설,3
1073,심각,3
1074,통감,3
1075,수단,3
1076,총력,3
1077,김태년,3
1078,상징,3
1079,구속,3
1080,이팔성,3
1081,금품,3
1082,상설,3
1083,수수,3
1084,홍일표,3
1085,구속영장,3
1086,출범,3
1087,경축,3
1088,경비,3
1089,선행,3
1090,독립운동,3
1091,접경,3
1092,행사,3
1093,납득,3
1094,리콜,3
1095,대상,3
1096,엄호,3
1097,표심,3
1098,포럼,3
1099,원칙,3
1100,가닥,3
1101,교섭단체,3
1102,피의자,3
1103,선박,3
1104,이해,3
1105,상처,3
1106,압박,3
1107,출사표,3
1108,취임식,3
1109,해지,3
1110,정철,3
1111,대권,3
1112,물살,3
1113,소설,3
1114,취약,3
1115,클릭,3
1116,개시,3
1117,김사랑,3
1118,시위,3
1119,강경화,3
1120,민갑룡,3
1121,경찰청장,3
1122,이야기,3
1123,탈당,3
1124,관람,3
1125,거짓말,3
1126,지정,3
1127,당시,3
1128,혼란,3
1129,봉하마을,3
1130,인방,3
1131,먹방,3
1132,몰이,3
1133,이름,3
1134,미화,3
1135,자살,3
1136,선풍기,3
1137,슬픔,3
1138,결식,3
1139,이석구,3
1140,안종범,3
1141,호프,3
1142,김지은,3
1143,당신,3
1144,이종걸,3
1145,돌파,3
1146,이찬진,3
1147,영업,3
1148,투표,3
1149,압축,3
1150,허위,3
1151,구호,3
1152,빈소,3
1153,극단,3
1154,방위,3
1155,뒷받침,3
1156,동지,3
1157,비보,3
1158,패닉,3
1159,노모,3
1160,비통,3
1161,차원,3
1162,운동,3
1163,헬기,3
1164,환자,3
1165,의료기기,3
1166,비상,3
1167,아래,3
