,단어명,빈도수
659,교통사고,6
660,예산,6
661,재산,6
662,탈출,6
663,추모,6
664,불구속,6
665,솜방망이,6
666,응급실,6
667,취하,6
668,실질,6
669,공원,6
670,가방,6
671,호씨,6
672,죽음,6
673,집중,6
674,임대,6
675,지방,6
676,장치,6
677,자살,6
678,상인,6
679,한번,6
680,필수,6
681,프로그램,6
682,대피,6
683,파문,6
684,사망자,6
685,추행,6
686,판정,6
687,손님,6
688,최소,6
689,경남,6
690,자매,6
691,대체,6
692,사이트,6
693,수급,6
694,문재인,6
695,부담,6
696,회복,6
697,귀국,6
698,의약품,6
699,사상,6
700,전격,6
701,명의,6
702,위안부,6
703,면허,6
704,조직,6
705,전직,6
706,시대,6
707,고객,6
708,메르스,6
709,신뢰,6
710,사찰,6
711,발부,6
712,변론,6
713,이석형,6
714,면접,6
715,공단,6
716,반려동물,6
717,선거,6
718,담배,6
719,재범,6
720,무혐의,6
721,유명,6
722,승객,6
723,바람,6
724,운전기사,6
725,행인,6
726,목포,6
727,해경,6
728,김혜경,6
729,귀가,6
730,불법체류자,6
731,미수,6
732,박원순,6
733,소방관,6
734,만원,6
735,통보,6
736,무산,6
737,결론,6
738,이메일,6
739,혼자,6
740,대형,6
741,법정,6
742,강남,6
743,조현병,6
744,죄송,6
745,학원,6
746,투약,6
747,농장,6
748,동덕여대,6
749,의뢰,6
750,광화문,6
751,완전,6
752,사형,6
753,비난,6
754,핵심,6
755,대리,6
756,지휘,6
757,어린이,6
758,외압,6
759,불개미,6
760,대화,5
761,휴대전화,5
762,부정행위,5
763,한일,5
764,세월호,5
765,석촌호수,5
766,치사,5
767,동물,5
768,수입,5
769,보조금,5
770,수준,5
771,체계,5
772,고심,5
773,진술,5
774,벤츠,5
775,연관,5
776,시비,5
777,절대,5
778,작업,5
779,세종,5
780,이혼,5
781,돌진,5
782,자격,5
783,위원장,5
784,속출,5
785,장서,5
786,근로,5
787,대입,5
788,목숨,5
789,구속기소,5
790,의문,5
791,전달,5
792,주식,5
793,사랑,5
794,국제,5
795,회의,5
796,휴대폰,5
797,도시,5
798,재심,5
799,사연,5
800,행동,5
801,옥상,5
802,유해,5
803,법인,5
804,북한,5
805,기무사,5
806,탄핵,5
807,근절,5
808,자치,5
809,전환,5
810,총장,5
811,폭풍,5
812,산업,5
813,수상,5
814,지인,5
815,디스크,5
816,비율,5
817,몰래,5
818,조정,5
819,감식,5
820,교육부,5
821,실시,5
822,연합,5
823,대마초,5
824,지난,5
825,인터넷,5
826,목적,5
827,주변,5
828,도피,5
829,고립,5
830,소음,5
831,영향,5
832,고장,5
833,환불,5
834,예고,5
835,구역,5
836,기획,5
837,중요,5
838,안산,5
839,영아,5
840,진상,5
841,봉사,5
842,제거,5
843,바다,5
844,건물,5
845,정성,5
846,외면,5
847,사죄,5
848,여전,5
